year,geo_name,geo,adult_smoking,adult_obesity,excessive_drinking,motor_vehicle_crash_deaths,homicide_rate,sexually_transmitted_infections,health_care_costs,diabetes,hiv_prevalence_rate,violent_crime,alcoholimpaired_driving_deaths
2015,Franklin County,05000US36033,0.187,0.307,0.206,16.03,None,148.7,8043,0.107,796.7,104.99,0.241
2015,Fulton County,05000US36035,0.181,0.294,0.186,11.35,None,285.8,9069,0.114,142.7,142.09,0.207
2015,Genesee County,05000US36037,0.184,0.292,0.183,15.01,None,293.4,8169,0.104,129.5,172.07,0.286
2015,Greene County,05000US36039,0.267,0.302,0.191,14.79,None,281.5,8802,0.096,436.4,206.76,0.245
2015,Hamilton County,05000US36041,None,0.267,None,None,None,293,8171,0.121,None,41.34,0.5
2015,Herkimer County,05000US36043,0.193,0.31,0.188,11.99,None,288.3,8721,0.103,83.4,239.18,0.281
2015,"Jefferson County, NY",05000US36045,0.26,0.296,0.2,11.31,1.9,533,7922,0.092,358.2,175.62,0.306
2015,"Kings County, NY",05000US36047,0.139,0.227,0.135,4.48,7.8,749.3,11340,0.102,1311.6,632.75,0.139
2015,Lewis County,05000US36049,0.2,0.272,0.202,20.59,None,246.1,6795,0.116,256.3,93.24,0.6
2015,Livingston County,05000US36051,0.17,0.278,0.106,12.03,None,214.5,7668,0.105,322.6,75.83,0.279
2015,Madison County,05000US36053,0.224,0.282,0.145,12.15,None,208.6,7934,0.091,66.2,75.02,0.14
2015,"Monroe County, NY",05000US36055,0.181,0.286,0.153,6.56,6,668.6,8181,0.095,340.9,363.48,0.335
2015,Montgomery County,05000US36057,0.306,0.272,0.177,9.44,None,262.3,8285,0.092,164.1,129.19,0.111
2015,"Nassau County, NY",05000US36059,0.121,0.224,0.155,7.21,2.5,235.5,10144,0.083,254.6,173.38,0.239
2015,"New York County, NY",05000US36061,0.129,0.147,0.207,3.67,3.6,727.4,9038,0.068,2391.2,620.06,0.123
2015,"Niagara County, NY",05000US36063,0.23,0.301,0.179,9.86,3,428.6,8612,0.115,95,377.52,0.277
2015,"Oneida County, NY",05000US36065,0.232,0.285,0.136,8.78,3.6,321.6,8748,0.092,371.3,245.34,0.256
2015,"Onondaga County, NY",05000US36067,0.163,0.269,0.186,8.3,4.6,540.6,8182,0.104,236.6,357.06,0.327
2015,"Ontario County, NY",05000US36069,0.145,0.29,0.157,9.75,1.9,252.5,7273,0.09,95.9,131.51,0.127
2015,"Orange County, NY",05000US36071,0.205,0.245,0.207,9.46,3.2,288.1,9655,0.103,330.9,276.78,0.31
2015,Orleans County,05000US36073,0.287,0.306,0.132,13.27,None,366.5,7691,0.11,1015.6,173.12,0.2
2015,"Oswego County, NY",05000US36075,0.297,0.329,0.224,12.87,1.8,208.7,9342,0.098,84.5,155.98,0.282
2015,Otsego County,05000US36077,0.176,0.252,0.183,11.22,None,286.8,7805,0.095,109.6,175.89,0.19
2015,"Putnam County, NY",05000US36079,0.097,0.294,0.231,8.61,1.3,109.4,9913,0.087,144.2,59.13,0.195
2015,"Queens County, NY",05000US36081,0.132,0.237,0.146,4.87,3.9,562.2,10156,0.099,862.6,632.64,0.175
2015,"Rensselaer County, NY",05000US36083,0.186,0.248,0.217,7.82,2.2,310.9,8841,0.094,180,310.09,0.2
2015,"Richmond County, NY",05000US36085,0.182,0.277,0.171,5.71,4.2,322.5,10950,0.102,488.8,632.58,0.236
2015,"Rockland County, NY",05000US36087,0.085,0.236,0.114,5.83,0.9,260.6,10350,0.103,282,159.51,0.23
2015,"St. Lawrence County, NY",05000US36089,0.267,0.294,0.225,11.5,2,211.2,8117,0.113,303.8,123,0.429
2015,"Saratoga County, NY",05000US36091,0.161,0.26,0.203,8.63,0.9,203.5,8391,0.086,132,64.93,0.187
2015,"Schenectady County, NY",05000US36093,0.179,0.266,0.152,5.57,4.4,475.1,7594,0.123,307.1,457.04,0.185
2015,Schoharie County,05000US36095,0.254,0.265,0.122,9.62,None,165.1,7826,0.093,135.6,51.83,0.364
2015,Schuyler County,05000US36097,0.287,0.293,0.247,10.02,None,367.3,8553,0.1,None,85.1,0.182
2015,Seneca County,05000US36099,0.231,0.291,0.112,12.95,None,283.2,8345,0.093,474.4,176.28,0.4
2015,"Steuben County, NY",05000US36101,0.304,0.302,0.171,12.58,1.6,243.3,7799,0.104,82.8,154.15,0.347
2015,"Suffolk County, NY",05000US36103,0.178,0.223,0.181,10.37,2.8,231.2,10390,0.075,227.6,148.11,0.229
2015,Sullivan County,05000US36105,0.258,0.3,0.192,15.87,2.1,365.9,9697,0.106,618.6,257.78,0.313
2015,Tioga County,05000US36107,0.138,0.315,0.2,12.55,None,219.9,7983,0.106,77.9,66.97,0.533
2015,"Tompkins County, NY",05000US36109,0.125,0.238,0.144,6.5,2,280.8,6554,0.081,150.1,117.17,0.292
2015,"Ulster County, NY",05000US36111,0.227,0.27,0.251,10.48,1.7,247.5,8758,0.103,442.8,186.08,0.247
2015,Warren County,05000US36113,0.245,0.271,0.223,8.91,None,270.1,8277,0.1,117.6,164.23,0.242
2015,Washington County,05000US36115,0.281,0.29,0.123,12.91,3.2,239.9,8352,0.102,325.2,138.26,0.298
2015,Wayne County,05000US36117,0.212,0.296,0.156,11.3,None,276.5,9220,0.096,164.8,155.02,0.136
2015,"Westchester County, NY",05000US36119,0.13,0.178,0.167,5.05,2.8,315.4,9568,0.082,474.3,256.62,0.279
2015,Wyoming County,05000US36121,0.183,0.284,0.188,13.53,None,231.5,7892,0.093,571.2,94.74,0.105
2015,Yates County,05000US36123,0.248,0.258,0.147,11.3,None,236.7,6919,0.095,51.7,66.75,0.55
2015,"Alamance County, NC",05000US37001,0.238,0.332,0.123,11.51,4.6,471,9050,0.122,250.2,420.93,0.291
2015,Alexander County,05000US37003,0.26,0.283,0.119,19,7.2,206.2,9242,0.106,97.9,142.45,0.167
2015,Alleghany County,05000US37005,0.271,0.235,0.165,18.09,None,155.6,9423,0.113,None,None,0.308
2015,Anson County,05000US37007,0.198,0.351,None,27.82,10.4,694.5,8855,0.136,389.2,477.16,0.121
2015,Ashe County,05000US37009,0.24,0.243,0.086,19.13,None,81.2,8718,0.1,30.8,107.2,0.333
2015,Avery County,05000US37011,0.245,0.257,None,10.4,None,56.7,9772,0.101,57.5,130.75,0.2
2015,Beaufort County,05000US37013,0.283,0.319,None,20.24,5.8,686.2,7983,0.132,265.3,351.75,0.356
2015,Bertie County,05000US37015,0.185,0.352,None,34.93,None,716.6,8913,0.144,391.4,143.94,0.308
2015,Bladen County,05000US37017,0.206,0.357,None,34.16,10.5,518.4,10619,0.149,288.6,335.64,0.23
2015,"Brunswick County, NC",05000US37019,0.214,0.291,0.147,25.42,6.3,250.3,9095,0.113,141.6,196.07,0.385
2015,"Buncombe County, NC",05000US37021,0.2,0.236,0.136,12.78,3.7,314.5,8057,0.1,220.1,251.36,0.221
2015,Burke County,05000US37023,0.242,0.31,0.075,15.76,4.1,248.6,8931,0.128,102.6,163.58,0.302
2015,"Cabarrus County, NC",05000US37025,0.193,0.293,0.142,11.85,5.1,391.3,9667,0.096,159.5,122.95,0.25
2015,Caldwell County,05000US37027,0.225,0.293,0.091,16.69,5.4,238,9043,0.128,71.3,154.6,0.359
2015,Camden County,05000US37029,0.172,0.313,None,17.47,None,158.6,9044,0.112,162.7,82.78,0
2015,Carteret County,05000US37031,0.214,0.281,0.21,15.43,3.5,316.4,9161,0.114,95.3,306.21,0.354
2015,Caswell County,05000US37033,0.358,0.339,None,22.3,None,344.6,9069,0.133,228.2,229.78,0.3
2015,"Catawba County, NC",05000US37035,0.225,0.285,0.126,16.76,7.2,360.2,8692,0.114,138.6,307.59,0.392
2015,Chatham County,05000US37037,0.204,0.256,0.172,17.62,5.2,215.2,8134,0.105,182.5,175.45,0.289
2015,Cherokee County,05000US37039,0.251,0.289,0.091,18.87,6.1,144.5,8026,0.136,60.1,209.94,0.269
2015,Chowan County,05000US37041,0.299,0.316,None,17.32,None,575.4,7628,0.142,197,261.31,0.4
2015,Clay County,05000US37043,0.207,0.264,None,27.3,None,131.9,7521,0.112,104.9,181.39,0.071
2015,"Cleveland County, NC",05000US37045,0.243,0.292,0.096,17.84,6.8,510.9,9085,0.125,207.7,220.56,0.274
2015,Columbus County,05000US37047,0.23,0.315,None,39.53,12.9,445.9,10605,0.137,333.9,395.51,0.339
2015,"Craven County, NC",05000US37049,0.221,0.304,0.119,12.97,6.2,510.6,9180,0.108,341,348.23,0.325
2015,"Cumberland County, NC",05000US37051,0.221,0.311,0.113,17.62,10.1,1106.9,9008,0.111,450.7,537.99,0.344
2015,Currituck County,05000US37053,0.264,0.305,0.274,24.93,None,211.8,8799,0.108,114.6,194.17,0.263
2015,Dare County,05000US37055,0.309,0.278,0.284,11.39,None,260.3,7531,0.094,135.3,341,0.167
2015,"Davidson County, NC",05000US37057,0.257,0.299,0.145,17.89,3.6,298.9,9506,0.112,167.1,217.58,0.326
2015,Davie County,05000US37059,0.225,0.265,0.122,18.54,4.3,200.3,9955,0.117,81.1,197.45,0.25
2015,Duplin County,05000US37061,0.204,0.34,0.121,27.57,7.9,346.5,9581,0.133,336,337.32,0.3
2015,"Durham County, NC",05000US37063,0.136,0.288,0.149,9.43,9.5,830.7,8108,0.092,645.2,647.99,0.323
2015,Edgecombe County,05000US37065,0.209,0.397,None,18.05,12.1,1152.7,8935,0.154,636.6,576.49,0.286
2015,"Forsyth County, NC",05000US37067,0.197,0.259,0.119,11.49,5.8,755,9157,0.101,437.7,541.6,0.425
2015,Franklin County,05000US37069,0.267,0.325,0.166,20.74,4.8,406.7,9284,0.112,209,183.94,0.391
2015,"Gaston County, NC",05000US37071,0.258,0.312,0.123,13.44,5.1,428.3,9728,0.138,285.7,391.41,0.385
2015,Gates County,05000US37073,None,0.343,None,29.73,None,412.8,8276,0.128,110.8,None,0.421
2015,Graham County,05000US37075,0.224,0.295,None,None,None,229.9,8515,0.121,None,None,0.053
2015,Granville County,05000US37077,0.228,0.333,0.109,19.97,3.2,478.2,8198,0.122,380.5,364.87,0.406
2015,Greene County,05000US37079,None,0.331,None,18.15,7.4,485.3,10080,0.122,393.5,209.99,0.5
2015,"Guilford County, NC",05000US37081,0.167,0.282,0.134,11.35,7,788.2,8628,0.098,461.9,460.43,0.356
2015,Halifax County,05000US37083,0.213,0.392,0.061,23.39,12.5,786.9,9773,0.152,314.6,517.84,0.426
2015,"Harnett County, NC",05000US37085,0.257,0.31,0.129,21.13,7.3,341.4,10150,0.101,207.9,300.76,0.364
2015,Haywood County,05000US37087,0.261,0.239,0.132,16.31,3.1,224.1,8561,0.11,97.1,266.62,0.143
2015,"Henderson County, NC",05000US37089,0.174,0.218,0.107,11.69,4.3,211.5,8465,0.106,87.4,161.21,0.169
2015,Hertford County,05000US37091,0.265,0.334,None,22.25,7.3,699.7,8319,0.141,611,263.86,0.429
2015,Hoke County,05000US37093,0.201,0.344,0.11,27.19,8.5,548.1,10811,0.12,377.9,137.71,0.4
2015,Hyde County,05000US37095,None,0.297,None,None,None,221.9,8379,0.121,337.8,None,0.222
2015,"Iredell County, NC",05000US37097,0.197,0.283,0.159,16.05,4.1,333.1,10151,0.092,95.9,282,0.346
2015,Jackson County,05000US37099,0.222,0.323,0.154,10.13,None,380.7,8216,0.134,82.7,327.76,0.231
2015,"Johnston County, NC",05000US37101,0.254,0.343,0.179,20,5,265.2,10690,0.129,225,198.46,0.314
2015,Jones County,05000US37103,0.442,0.343,None,18.42,None,321.2,8795,0.16,311.9,None,0.333
2015,Lee County,05000US37105,0.2,0.292,0.095,22.71,10.3,470.6,9477,0.115,304.5,198.45,0.309
2015,Lenoir County,05000US37107,0.161,0.353,0.081,19.51,8.6,607.8,9353,0.151,484.6,621.42,0.368
2015,Lincoln County,05000US37109,0.173,0.286,0.12,18.64,4.9,235.8,9569,0.107,69.4,145.42,0.4
2015,McDowell County,05000US37111,0.231,0.313,0.071,17.57,5.5,240,8489,0.139,91.4,139.59,0.304
2015,Macon County,05000US37113,0.209,0.242,0.11,14.03,None,147.6,7359,0.103,95.1,106.15,0.125
2015,Madison County,05000US37115,0.224,0.29,None,16.63,None,221.8,8968,0.113,77.7,70.11,0.385
2015,Martin County,05000US37117,0.118,0.358,None,17.6,8,697,10047,0.155,329.1,461.07,0.286
2015,"Mecklenburg County, NC",05000US37119,0.138,0.244,0.156,8.89,7.3,648.7,8514,0.086,595.7,558.93,0.373
2015,Mitchell County,05000US37121,0.26,0.304,None,21.05,None,97.6,9123,0.126,118.9,None,0.154
2015,Montgomery County,05000US37123,None,0.33,None,27.93,10.2,325.3,9986,0.135,181.2,209.18,0.343
2015,Moore County,05000US37125,0.154,0.278,0.138,17.9,7.5,297.9,8895,0.123,175.6,218.66,0.36
2015,Nash County,05000US37127,0.224,0.319,0.161,19.59,12.5,616.5,9511,0.123,323.2,566.75,0.314
2015,"New Hanover County, NC",05000US37129,0.18,0.25,0.183,10.49,4.5,510.9,9130,0.093,336.6,426.54,0.286
2015,Northampton County,05000US37131,0.215,0.356,None,29.83,12.3,648.7,9909,0.151,382.1,262.44,0.214
2015,"Onslow County, NC",05000US37133,0.248,0.275,0.175,15.57,4.8,814.7,9651,0.084,153.9,243.65,0.408
2015,"Orange County, NC",05000US37135,0.116,0.213,0.155,10.21,2.6,330.6,7147,0.073,247.5,162.89,0.29
2015,Pamlico County,05000US37137,None,0.304,None,27.28,None,260.1,9062,0.144,204.7,186.01,0.154
2015,Pasquotank County,05000US37139,0.348,0.345,0.152,12.05,5.1,773.6,8382,0.141,281.5,371.92,0.227
2015,Pender County,05000US37141,0.281,0.269,0.175,23.42,3.3,245.4,9620,0.124,135.3,267.89,0.39
2015,Perquimans County,05000US37143,0.21,0.338,None,14.06,None,427.6,8269,0.146,265.3,132.68,0.25
2015,Person County,05000US37145,0.27,0.333,None,19.37,7.4,435.5,8770,0.125,202.7,307.22,0.308
2015,"Pitt County, NC",05000US37147,0.192,0.371,0.127,15.83,7.8,963.2,9143,0.089,340,408.62,0.303
2015,Polk County,05000US37149,0.189,0.251,0.14,18.31,None,157.9,8148,0.11,107.5,82.88,0.263
2015,"Randolph County, NC",05000US37151,0.234,0.298,0.11,17.16,4.5,280.8,9432,0.112,123.3,144.73,0.357
2015,Richmond County,05000US37153,0.261,0.349,0.079,19.66,10.5,459,10568,0.126,310.8,518.65,0.216
2015,"Robeson County, NC",05000US37155,0.256,0.395,0.085,35.73,22.7,842.1,10613,0.156,354.1,819.09,0.338
2015,Rockingham County,05000US37157,0.275,0.342,0.157,20.99,6.1,409.8,9311,0.136,157.9,269.52,0.346
2015,"Rowan County, NC",05000US37159,0.249,0.34,0.101,17.7,5.7,492.1,8827,0.128,283.8,315.02,0.266
2015,Rutherford County,05000US37161,0.265,0.273,0.092,17.25,4.7,375.8,8757,0.127,81.3,219.16,0.239
2015,Sampson County,05000US37163,0.169,0.364,0.114,30.56,10.8,301.8,9899,0.122,266.4,197.36,0.295
2015,Scotland County,05000US37165,0.248,0.357,0.086,22.47,21,717.6,9441,0.149,401.6,487.52,0.387
2015,Stanly County,05000US37167,0.253,0.286,0.145,17.55,4.9,272.4,9344,0.117,137,214.12,0.238
2015,Stokes County,05000US37169,0.361,0.314,0.22,19.39,2.9,222.3,10006,0.113,81.3,354.27,0.676
2015,Surry County,05000US37171,0.275,0.313,None,17.33,5.3,217.5,10501,0.137,85.9,244.07,0.324
2015,Swain County,05000US37173,0.299,0.33,0.151,19.49,13.8,530.4,8444,0.163,99.4,323.72,0.333
2015,Transylvania County,05000US37175,0.227,0.241,None,15.37,None,286.2,7387,0.103,93.8,168.43,0.138
2015,Tyrrell County,05000US37177,None,0.314,None,49.08,None,322.7,8344,0.133,202.6,112.98,0.25
2015,"Union County, NC",05000US37179,0.164,0.268,0.14,13.04,4.5,247.9,9099,0.085,110.4,183.86,0.321
2015,Vance County,05000US37181,0.275,0.354,0.077,18.71,18.9,1085.7,8415,0.141,434.3,555.49,0.458
2015,"Wake County, NC",05000US37183,0.129,0.253,0.15,9.06,3,489.3,8816,0.073,364,260.94,0.363
2015,Warren County,05000US37185,0.225,0.363,None,23.36,12,534.6,7925,0.153,226.7,231.04,0.421
2015,Washington County,05000US37187,None,0.338,None,15.22,None,659.5,8894,0.146,415.5,328.19,0.083
2015,Watauga County,05000US37189,0.164,0.253,0.146,9.38,2.9,181.2,9055,0.097,62.3,117.16,0.292
2015,"Wayne County, NC",05000US37191,0.236,0.321,0.099,17.8,10.8,660,9059,0.121,388,454.41,0.359
2015,Wilkes County,05000US37193,0.28,0.293,0.086,21.09,5.2,230.9,10085,0.123,75,239.45,0.323
2015,Wilson County,05000US37195,0.121,0.373,None,19.08,9.6,651.1,9450,0.13,460.1,420.88,0.439
2015,Yadkin County,05000US37197,0.255,0.301,None,19.09,None,168,10998,0.097,79.4,289.8,0.395
2015,Yancey County,05000US37199,0.214,0.271,0.062,12.01,None,113.4,7870,0.116,62.6,98.63,0.143
2015,Adams County,05000US38001,0.112,0.304,0.168,None,None,None,7616,0.116,None,28.22,0.333
2015,Barnes County,05000US38003,0.164,0.279,0.168,20.68,None,163.4,7661,0.078,None,56.5,0.5
2015,Benson County,05000US38005,0.345,0.328,0.214,64.15,None,1213,8758,0.105,None,34.47,0.667
2015,Billings County,05000US38007,None,0.316,None,None,None,None,9847,0.091,None,124.28,0.333
2015,Bottineau County,05000US38009,0.228,0.304,0.238,None,None,167.2,8374,0.093,None,25.57,0.7
2015,Bowman County,05000US38011,0.109,0.307,0.204,None,None,187.4,9535,0.103,None,None,0.25
2015,Burke County,05000US38013,0.247,0.286,0.238,None,None,None,7100,0.094,None,127.64,0.889
2015,Burleigh County,05000US38015,0.133,0.28,0.192,10.31,1.7,444.2,8187,0.078,None,259.4,0.444
2015,"Cass County, ND",05000US38017,0.161,0.266,0.212,6.89,None,445.1,8202,0.072,None,284.31,0.297
2015,Cavalier County,05000US38019,0.204,0.278,0.2,None,None,None,7893,0.104,None,16.55,0.667
2015,Dickey County,05000US38021,0.164,0.337,0.265,None,None,None,8654,0.106,None,56.69,0
2015,Divide County,05000US38023,0.263,0.286,0.271,None,None,314.2,6138,0.099,None,0,0.6
2015,Dunn County,05000US38025,0.128,0.285,0.219,47.87,None,226.9,7770,0.1,None,236.53,0.474
2015,Eddy County,05000US38027,0.146,0.302,0.235,None,None,None,8569,0.101,None,55.21,0.667
2015,Emmons County,05000US38029,0.116,0.306,0.186,None,None,171.9,7707,0.114,None,20.64,0.2
2015,Foster County,05000US38031,0.189,0.284,0.266,None,None,None,8529,0.104,None,11.26,0.667
2015,Golden Valley County,05000US38033,0.187,0.288,0.205,None,None,443.5,6624,0.091,None,77.22,0
2015,Grand Forks County,05000US38035,0.147,0.29,0.199,10.9,None,434.3,8786,0.062,None,216.72,0.36
2015,Grant County,05000US38037,None,0.328,0.359,None,None,None,7981,0.111,None,103.63,1
2015,Griggs County,05000US38039,0.156,0.308,0.18,None,None,None,8651,0.112,None,68.43,1
2015,Hettinger County,05000US38041,0.083,0.269,0.151,None,None,313.4,7421,0.099,None,92.48,0
2015,Kidder County,05000US38043,0.15,0.315,0.19,None,None,None,6613,0.103,None,54.2,0.556
2015,LaMoure County,05000US38045,0.266,0.324,0.139,None,None,97.2,7472,0.111,None,53.7,1
2015,Logan County,05000US38047,0.162,0.359,0.202,None,None,None,8298,0.115,None,0,0.5
2015,McHenry County,05000US38049,0.181,0.284,0.26,None,None,345.5,7144,0.088,None,48.45,0.214
2015,McIntosh County,05000US38051,0.186,0.316,0.202,None,None,None,9630,0.109,None,80.04,0
2015,McKenzie County,05000US38053,0.256,0.306,0.332,64.48,None,388.1,8283,0.091,None,209.93,0.486
2015,McLean County,05000US38055,0.188,0.299,0.194,30.32,None,161.1,8878,0.106,None,65.81,0.273
2015,Mercer County,05000US38057,0.151,0.3,0.187,27.26,None,141.4,7720,0.092,None,109.3,0.6
2015,Morton County,05000US38059,0.181,0.315,0.219,16.91,None,441.3,8153,0.076,None,189.79,0.579
2015,Mountrail County,05000US38061,0.237,0.335,0.192,52.92,None,687,7183,0.096,None,110.75,0.5
2015,Nelson County,05000US38063,0.178,0.277,0.233,None,None,194.8,8449,0.106,None,106.02,0.4
2015,Oliver County,05000US38065,None,0.312,None,None,None,None,7555,0.108,None,17.87,1
2015,Pembina County,05000US38067,0.174,0.318,0.236,None,None,55,8054,0.12,None,62.33,0.222
2015,Pierce County,05000US38069,0.185,0.327,0.232,None,None,89.7,9308,0.108,None,15.08,0.273
2015,Ramsey County,05000US38071,0.237,0.288,0.292,None,None,372.7,7926,0.091,None,226.95,0.5
2015,Ransom County,05000US38073,0.136,0.308,0.239,None,None,110.2,8650,0.106,None,72.58,0.333
2015,Renville County,05000US38075,0.242,0.288,0.248,None,None,312.6,7289,0.104,None,26.56,0.5
2015,Richland County,05000US38077,0.187,0.317,0.215,20,None,314.5,7082,0.085,None,100.94,0.647
2015,Rolette County,05000US38079,0.358,0.4,0.281,51.35,None,1501.9,9194,0.139,None,28.6,0.538
2015,Sargent County,05000US38081,0.166,0.323,0.262,None,None,128.3,8550,0.098,None,25.84,0.5
2015,Sheridan County,05000US38083,0.149,0.295,None,None,None,None,8976,0.125,None,49.96,None
2015,Sioux County,05000US38085,0.443,0.394,0.271,68.43,None,1265.2,7815,0.124,None,0,0.75
2015,Slope County,05000US38087,None,0.295,None,None,None,None,11125,0.098,None,0,0.4
2015,Stark County,05000US38089,0.191,0.301,0.202,13,None,295.1,6977,0.091,None,201.18,0.238
2015,Steele County,05000US38091,0.121,0.324,0.26,None,None,None,7202,0.109,None,24.98,0.5
2015,Stutsman County,05000US38093,0.172,0.298,0.211,13.61,None,339.2,7199,0.084,None,185.64,0.367
2015,Towner County,05000US38095,0.139,0.29,0.179,None,None,None,8053,0.106,None,0,0.667
2015,Traill County,05000US38097,0.132,0.358,0.159,None,None,161.1,8497,0.092,None,47.61,0.333
2015,Walsh County,05000US38099,0.156,0.321,0.233,15.28,None,99.6,8564,0.106,None,151.29,0.357
2015,Ward County,05000US38101,0.178,0.309,0.226,13.15,2.3,550.9,7532,0.083,None,211.65,0.414
2015,Wells County,05000US38103,0.154,0.309,0.238,43.49,None,117.1,9255,0.116,None,140.42,0.556
2015,Williams County,05000US38105,0.3,0.303,0.273,26.77,None,580.6,6349,0.082,None,332.35,0.522
2015,Adams County,05000US39001,0.251,0.296,None,24.04,9.6,127,11199,0.107,32.4,47.98,0.269
2015,"Allen County, OH",05000US39003,0.229,0.368,0.174,9.27,5,511.7,10413,0.136,174.2,469.36,0.405
2015,Ashland County,05000US39005,0.226,0.3,None,15.29,None,141.6,8805,0.118,33.7,62.53,0.286
2015,"Ashtabula County, OH",05000US39007,0.295,0.32,0.218,15.33,3.4,225.1,11292,0.127,60.1,139.87,0.4
2015,Athens County,05000US39009,0.303,0.299,0.104,10.86,None,545.8,9904,0.109,68.7,90.76,0.324
2015,Auglaize County,05000US39011,0.155,0.341,0.178,15.85,None,157.1,9617,0.117,39.8,39.37,0.359
2015,Belmont County,05000US39013,0.216,0.32,0.228,12.4,2.7,186.6,10767,0.143,60.7,62.79,0.349
2015,Brown County,05000US39015,0.363,0.368,None,17.94,3.5,225.3,10290,0.139,48,28.83,0.231
2015,"Butler County, OH",05000US39017,0.227,0.293,0.189,8.99,2.7,299.3,10833,0.115,84.2,353.09,0.415
2015,Carroll County,05000US39019,0.233,0.318,0.174,14.83,None,262.4,9908,0.127,33.1,119.11,0.471
2015,Champaign County,05000US39021,0.191,0.346,0.169,22.85,None,189.6,9977,0.112,56.7,76.33,0.207
2015,"Clark County, OH",05000US39023,0.278,0.301,0.14,12.76,5.1,321.4,10682,0.131,107.8,321.61,0.338
2015,"Clermont County, OH",05000US39025,0.235,0.278,0.147,9.97,0.9,237.6,10809,0.105,35.7,89.62,0.233
2015,Clinton County,05000US39027,0.19,0.334,None,17.57,None,243.5,10107,0.106,63.4,64.27,0.324
2015,"Columbiana County, OH",05000US39029,0.216,0.323,0.149,14,3.7,277,10704,0.117,62.3,35.99,0.364
2015,Coshocton County,05000US39031,0.208,0.328,0.138,18.15,None,233.8,10129,0.136,46.9,52.36,0.371
2015,Crawford County,05000US39033,0.321,0.353,0.267,16.57,None,352.4,10613,0.133,42.3,119.15,0.129
